CollEn	particle	centrality	mass	beta	betaErr	temp	tempErr	n-v_prof	nErr	norm	normErr	dETdEta_data	dETdEta_d_err	dETdEtaLeft	dETdEtaLErr	dETdEtaRight	dETdEtaRErr	dETdEtaTotal	dETdEtaTErr	dETdy_d	dETdy_d_err	dETdyLeft	dETdyLErr	dETdyRight	dETdyRErr	dETdyTotal	dETdyTErr	dNdEta_d	dNdEta_d_err	dNdEtaLeft	dNdEtaLErr	dNdEtaRight	dNdEtaRErr	dNdEtaTotal	dNdEtaTErr	dNdy_d	dNdy_d_err	dNdyLeft	dNdyLErr	dNdyRight	dNdyRErr	dNdyTotal	dNdyTErr	Npart	NpartErr
11.5	ka-	3	0.49368	0.754559	0.0254363	0.0700947	0.00752661	3.52394	0.276975	61420.7	59026	2.44247	0.151246	0.15319	0.0104963	0.00279847	0.000293032	2.59846	0.162035	3.20125	0.197558	0.44511	0.0335067	0.00288297	0.000301367	3.64924	0.231366	2.89014	0.176645	0.284044	0.0196723	0.00135617	0.000293032	3.17554	0.19661	3.96636	0.242444	0.284044	0.0196723	0.00135617	0.000137746	4.25176	0.262254	160	9
11.5	ka-	4	0.49368	0.73343	0.0305967	0.0734384	0.00856048	3.3934	0.302458	25762	25799.1	1.53245	0.0956598	0.0941148	0.0062448	0.00160917	0.000178324	1.62817	0.102083	2.01186	0.125058	0.272412	0.0198246	0.00165783	0.0001834	2.28593	0.145066	1.82176	0.112086	0.174433	0.011697	0.000780398	0.000178324	1.99697	0.123962	2.50187	0.153833	0.174433	0.011697	0.000780398	8.38576e-05	2.67708	0.165614	110	10
11.5	ka-	5	0.49368	0.720206	0.0247889	0.0750709	0.00740701	4.27494	0.47337	14615.4	12255.3	0.926059	0.0585328	0.0666338	0.00421591	0.000795983	9.64263e-05	0.993489	0.0628451	1.23528	0.0776811	0.193513	0.0133252	0.000820099	9.91826e-05	1.42961	0.0911055	1.12805	0.0701955	0.123547	0.00789277	0.000386427	9.64263e-05	1.25198	0.0781846	1.57329	0.0977774	0.123547	0.00789277	0.000386427	4.54433e-05	1.69723	0.105716	73	10
11.5	ka-	6	0.49368	0.70371	0.022612	0.0805218	0.0080162	4.91344	0.848688	4371.88	3501.37	0.479163	0.0312483	0.0346991	0.00211034	0.000423941	6.68329e-05	0.514286	0.0334255	0.641619	0.0414654	0.100483	0.00660959	0.000436717	6.87258e-05	0.742539	0.0481438	0.587364	0.0374078	0.0643166	0.00394686	0.000205241	6.68329e-05	0.651886	0.0414215	0.821986	0.0521365	0.0643166	0.00394686	0.000205241	3.13444e-05	0.886508	0.0561147	45	9
11.5	ka-	7	0.49368	0.717927	0.0482452	0.0625215	0.0129109	3.53873	0.411347	20810.4	42026.3	0.227507	0.0152845	0.0197197	0.00205013	0.000395898	6.84041e-05	0.247623	0.017403	0.309482	0.0206108	0.0578733	0.0068214	0.000412965	7.11664e-05	0.367768	0.0275034	0.286916	0.0189151	0.0366048	0.00386039	0.0002271	6.84041e-05	0.323748	0.0228439	0.40651	0.0266601	0.0366048	0.00386039	0.0002271	3.79809e-05	0.443342	0.0305584	26	7
11.5	ka-	8	0.49368	0.748791	0.0717272	0.0893441	0.00799121	13.903	9.33386	498.451	333.667	0.100374	0.00750452	0.00888146	0.000526219	0.000524878	0.00020601	0.109781	0.00823675	0.138447	0.0101694	0.0257243	0.00163291	0.000548273	0.000213752	0.16472	0.0120161	0.129331	0.00935206	0.016463	0.000983158	0.000304221	0.00020601	0.146099	0.0105412	0.185412	0.0132432	0.016463	0.000983158	0.000304221	0.000109547	0.202179	0.0143359	14	4
11.5	ka+	0	0.49368	0.762428	0.028901	0.0748141	0.00834927	2.9066	0.204424	161634	152443	13.7271	0.852955	0.646451	0.0419803	0.0111565	0.00104018	14.3847	0.895975	17.5361	1.08411	1.86062	0.132189	0.0114318	0.00106446	19.4081	1.21736	15.5275	0.947505	1.19736	0.0785609	0.00490903	0.00104018	16.7298	1.02711	20.7953	1.26742	1.19736	0.0785609	0.00490903	0.000444753	21.9976	1.34643	338	2
11.5	ka+	1	0.49368	0.754438	0.0274035	0.0741335	0.00749139	2.90383	0.204438	145343	124977	11.0227	0.683809	0.54442	0.0329208	0.00750312	0.000647123	11.5747	0.717377	14.151	0.873701	1.56812	0.103487	0.00768926	0.000662379	15.7268	0.977851	12.5924	0.767998	1.00846	0.0615938	0.00331037	0.000647123	13.6042	0.830239	16.9379	1.03202	1.00846	0.0615938	0.00331037	0.000278152	17.9497	1.09389	291	6
11.5	ka+	2	0.49368	0.786549	0.0191253	0.0653667	0.00557606	3.22759	0.211651	335085	271445	7.84361	0.484763	0.442696	0.0289927	0.00481729	0.000373347	8.29112	0.514129	10.1212	0.622916	1.28938	0.0926277	0.00493748	0.000382276	11.4155	0.715925	9.01154	0.548199	0.821044	0.054341	0.00213179	0.000373347	9.83472	0.602913	12.1998	0.741898	0.821044	0.054341	0.00213179	0.00016169	13.023	0.796401	226	8
11.5	ka+	3	0.49368	0.785992	0.0182646	0.0651971	0.00533686	3.42688	0.22236	229080	178848	5.03064	0.311709	0.300246	0.0195733	0.00294832	0.000228411	5.33383	0.33151	6.5194	0.402206	0.876183	0.0625995	0.00302193	0.000233883	7.39861	0.465039	5.81776	0.354715	0.556973	0.0366903	0.00130521	0.000228411	6.37604	0.391634	7.91203	0.482211	0.556973	0.0366903	0.00130521	9.90052e-05	8.47031	0.519	160	9
11.5	ka+	4	0.49368	0.744408	0.026683	0.0803204	0.00830546	3.71634	0.332086	23356.8	19430.3	3.16817	0.197353	0.170334	0.0109069	0.00245539	0.000263294	3.34096	0.208524	4.10145	0.254184	0.490756	0.0340875	0.00251575	0.000269394	4.59472	0.288541	3.66157	0.224009	0.315535	0.0203941	0.00107825	0.000263294	3.97818	0.244667	4.97187	0.303881	0.315535	0.0203941	0.00107825	0.000112143	5.28848	0.324388	110	10
11.5	ka+	5	0.49368	0.755304	0.0191314	0.073002	0.00578652	4.29302	0.321975	34613.7	23988.1	1.85885	0.116026	0.124575	0.00762911	0.00099781	9.78453e-05	1.98442	0.123753	2.44731	0.15201	0.362381	0.0240749	0.00102262	0.000100166	2.81072	0.176185	2.2066	0.1354	0.231019	0.01428	0.000440797	9.78453e-05	2.43806	0.149778	3.04687	0.18685	0.231019	0.01428	0.000440797	4.21884e-05	3.27833	0.201173	73	10
11.5	ka+	6	0.49368	0.758745	0.0192358	0.0689486	0.00554469	4.1428	0.300532	29567.5	21729.3	0.936643	0.060617	0.0662572	0.00415728	0.000402742	4.18113e-05	1.0033	0.064816	1.23773	0.0795021	0.193476	0.0132404	0.000412835	4.28184e-05	1.43162	0.0927853	1.11922	0.0709848	0.122923	0.00778936	0.000178631	4.18113e-05	1.24232	0.0788159	1.55042	0.09798	0.122923	0.00778936	0.000178631	1.81737e-05	1.67352	0.105787	45	9
11.5	ka+	7	0.49368	0.739826	0.0235798	0.0681467	0.00686107	4.0952	0.371887	16900.3	15635.4	0.450392	0.0293824	0.0346096	0.00237174	0.000334754	4.32431e-05	0.485336	0.0317974	0.602326	0.0389516	0.101167	0.00761293	0.000344977	4.45022e-05	0.703837	0.0466091	0.550171	0.0350638	0.0642165	0.00444777	0.000163192	4.32431e-05	0.614551	0.0395548	0.769596	0.048863	0.0642165	0.00444777	0.000163192	2.05744e-05	0.833976	0.0533313	26	7
11.5	ka+	8	0.49368	0.736063	0.0357109	0.0619514	0.00998652	3.88093	0.383056	20184.6	32217.4	0.203972	0.0143561	0.0176973	0.00169313	0.00015038	2.72116e-05	0.22182	0.0160764	0.275935	0.0191161	0.0520883	0.00560839	0.00015555	2.81087e-05	0.328179	0.0247526	0.253996	0.017263	0.0328613	0.00318645	7.75824e-05	2.72116e-05	0.286935	0.0204767	0.358804	0.0241513	0.0328613	0.00318645	7.75824e-05	1.3746e-05	0.391743	0.0273515	14	4
11.5	pba	0	0.93827	0.664492	0.0848766	0.0772244	0.0243759	1.72898	0.432327	669491	2.93257e+06	1.79719	0.155459	0.0699536	0.00951027	0.00281746	0.000362764	1.86996	0.165332	2.6725	0.229704	0.246554	0.0383539	0.00306338	0.000392376	2.92212	0.26845	0.779204	0.0667904	0.0361765	0.00494308	0.000843092	0.000362764	0.816224	0.0720962	1.18175	0.100904	0.0361765	0.00494308	0.000843092	0.000106072	1.21877	0.105953	338	2
11.5	pba	1	0.93827	0.699768	0.0743098	0.0667395	0.0242678	2.12521	0.472672	4.92403e+06	2.84052e+07	1.42386	0.124114	0.0653556	0.0153004	0.00194075	0.000293668	1.49116	0.139708	2.13139	0.184527	0.234382	0.0619127	0.00211153	0.000318901	2.36788	0.246759	0.619083	0.0534557	0.0338195	0.00795289	0.000582446	0.000293668	0.653485	0.0617023	0.945403	0.0812923	0.0338195	0.00795289	0.000582446	8.72963e-05	0.979805	0.0893325	291	6
11.5	pba	2	0.93827	0.677632	0.0902396	0.0694466	0.0265598	2.04751	0.559872	2.17736e+06	1.27518e+07	1.13129	0.0964792	0.0533272	0.0118803	0.00130405	0.00014146	1.18592	0.108501	1.70653	0.144921	0.19053	0.0483444	0.00141913	0.000153719	1.89848	0.193419	0.494347	0.0418434	0.0275916	0.00617672	0.000391753	0.00014146	0.522331	0.0481615	0.760374	0.0642441	0.0275916	0.00617672	0.000391753	4.21891e-05	0.788357	0.070463	226	8
11.5	pba	3	0.93827	0.661435	0.0523269	0.0733593	0.0159207	2.44075	0.372308	754180	2.38855e+06	0.784396	0.0670952	0.0438193	0.00539014	0.00132269	0.000146965	0.829538	0.0726323	1.20354	0.102633	0.157504	0.0218808	0.00144984	0.000160327	1.36249	0.124674	0.345874	0.0293905	0.0226774	0.00280213	0.000407924	0.000146965	0.36896	0.0323396	0.540916	0.045933	0.0226774	0.00280213	0.000407924	4.44778e-05	0.564002	0.0487796	160	9
11.5	pba	4	0.93827	0.623352	0.0869114	0.0787703	0.0263371	2.60563	0.426025	210809	963898	0.539159	0.0463269	0.0339987	0.00465701	0.00113926	0.000194058	0.574297	0.051178	0.842821	0.0722706	0.122154	0.019101	0.00125963	0.000212899	0.966236	0.0915844	0.240326	0.0205364	0.017595	0.00242199	0.000361492	0.000194058	0.258282	0.0231524	0.382479	0.0326877	0.017595	0.00242199	0.000361492	5.98689e-05	0.400436	0.0351695	110	10
11.5	pba	5	0.93827	0.643206	0.0121234	0.0649063	0.000165955	3.15752	0.454047	2.77602e+06	60175.5	0.3366	0.0291885	0.0284375	0.00204945	0.000686228	7.40855e-05	0.365724	0.031312	0.539925	0.0467896	0.104452	0.00808616	0.000767796	8.2549e-05	0.645145	0.0549583	0.152	0.0131244	0.0147285	0.00106432	0.000225586	7.40855e-05	0.166954	0.0142629	0.247943	0.0214365	0.0147285	0.00106432	0.000225586	2.40414e-05	0.262897	0.0225249	73	10
11.5	pba	6	0.93827	0.620884	0.0492767	0.0724083	0.0192027	4.0392	0.896936	350187	1.37504e+06	0.204184	0.0181442	0.01965	0.00280411	0.000664726	0.000113306	0.224499	0.0210616	0.333913	0.0296132	0.0721667	0.0116526	0.000751413	0.000126789	0.406831	0.0413926	0.0930682	0.00823222	0.0101774	0.00145895	0.000224219	0.000113306	0.10347	0.00980448	0.154621	0.0136757	0.0101774	0.00145895	0.000224219	3.71353e-05	0.165023	0.0151718	45	9
11.5	pba	7	0.93827	0.632694	0.0236617	0.0568073	0.000274428	4.28348	0.858597	1.20625e+07	1.63877e+06	0.104884	0.00958619	0.0141647	0.00161219	0.000942961	0.000388236	0.119992	0.0115866	0.178365	0.0163123	0.0534777	0.00657902	0.00112013	0.000459125	0.232963	0.0233505	0.0487928	0.00445118	0.00734342	0.000838294	0.000350444	0.000388236	0.0564867	0.00567771	0.0839913	0.00767503	0.00734342	0.000838294	0.000350444	0.0001431	0.0916851	0.00865642	26	7
11.5	pba	8	0.93827	0.954161	0.0420742	0.0881568	0.00534926	24.2415	4.24925	8614.55	6839.11	0.0498973	0.00509969	0.00703903	0	0.00343572	0	0.060372	0.00509969	0.0872314	0.00885099	0.0259439	0	0.00383031	0	0.117006	0.00885099	0.0234836	0.00238993	0.00364635	0	0.00105111	0	0.0281811	0.00238993	0.0414839	0.00419602	0.00364635	0	0.00105111	0	0.0461814	0.00419602	14	4
11.5	pro	0	0.93827	0.686855	0.059205	0.0772	0.0199406	2.28176	0.344633	2.20707e+07	7.95368e+07	10.1839	0.885587	0.0715527	0.0083826	0.0454033	0.00612847	10.3009	0.900098	13.8282	1.19244	0.208624	0.0261244	0.049288	0.0066107	14.0861	1.22517	23.7315	2.01074	1.2721	0.176243	0.0307802	0.00612847	25.0344	2.19311	36.1885	3.08482	1.2721	0.176243	0.0307802	0.0039102	37.4914	3.26497	338	2
11.5	pro	1	0.93827	0.660615	0.111539	0.0912907	0.0416455	2.52093	0.331727	2.0224e+06	1.1098e+07	7.96176	0.695061	0.0557647	0.00788782	0.0448123	0.0126625	8.06234	0.715611	10.8043	0.934868	0.162229	0.0245858	0.0485779	0.0136139	11.0151	0.973067	18.525	1.57285	0.985518	0.165749	0.0299779	0.0126625	19.5405	1.75126	28.2846	2.41539	0.985518	0.165749	0.0299779	0.00780994	29.3001	2.58895	291	6
11.5	pro	2	0.93827	0.677424	0.0610328	0.083583	0.0222865	2.69856	0.328762	4.65933e+06	1.6187e+07	5.75771	0.501102	0.0446048	0.00502071	0.028551	0.00509696	5.83087	0.51122	7.84916	0.677454	0.130203	0.0156369	0.0309711	0.00548995	8.01033	0.69858	13.6373	1.15733	0.79531	0.105371	0.0192225	0.00509696	14.4518	1.2678	20.9568	1.79064	0.79531	0.105371	0.0192225	0.00320357	21.7713	1.89921	226	8
11.5	pro	3	0.93827	0.687971	0.0102866	0.0786313	0.000325697	3.11828	0.343208	7.47439e+06	624080	3.6865	0.320049	0.0334143	0.00196764	0.0162701	0.00147668	3.73619	0.323494	5.06398	0.436294	0.0979708	0.00594265	0.0176577	0.00159724	5.17961	0.443834	8.99207	0.763868	0.602702	0.0382658	0.0110041	0.00147668	9.60578	0.803611	13.9711	1.19675	0.602702	0.0382658	0.0110041	0.000967329	14.5848	1.23598	160	9
11.5	pro	4	0.93827	0.680757	0.0394902	0.080851	0.0157255	3.62013	0.404977	3.49224e+06	9.17259e+06	2.26682	0.196471	0.023289	0.00248025	0.00962998	0.00154422	2.29974	0.200495	3.13918	0.270175	0.0683862	0.00773751	0.0104502	0.0016651	3.21802	0.279577	5.70178	0.484994	0.421682	0.0522773	0.00650668	0.00154422	6.12997	0.538815	8.95853	0.769328	0.421682	0.0522773	0.00650668	0.00098129	9.38672	0.822586	110	10
11.5	pro	5	0.93827	0.672252	0.0330559	0.0738284	0.0113169	3.88623	0.429045	8.01575e+06	1.80551e+07	1.24349	0.106878	0.0160168	0.001693	0.00342698	0.000360546	1.26293	0.108931	1.75246	0.149863	0.0472666	0.00529926	0.00372444	0.000390093	1.80345	0.155552	3.33036	0.283195	0.29378	0.035992	0.00234807	0.000360546	3.62649	0.319547	5.33147	0.458802	0.29378	0.035992	0.00234807	0.000236922	5.6276	0.49503	73	10
11.5	pro	6	0.93827	0.652461	0.0322672	0.080879	0.0127036	4.87679	0.639334	1.31963e+06	2.81747e+06	0.641248	0.0551925	0.00943708	0.000953687	0.00177613	0.000277519	0.652461	0.0564237	0.915548	0.0784559	0.0278322	0.00297462	0.00192927	0.00029977	0.94531	0.0817303	1.79862	0.153637	0.172791	0.0200938	0.00121093	0.000277519	1.97262	0.174009	2.92468	0.253168	0.172791	0.0200938	0.00121093	0.000179454	3.09868	0.273441	45	9
11.5	pro	7	0.93827	0.653562	0.0267265	0.068676	0.00821416	5.0208	0.562888	7.48369e+06	1.41495e+07	0.286395	0.0247593	0.00548154	0	0.000430183	0	0.292306	0.0247593	0.417065	0.0359297	0.0163033	0	0.000468217	0	0.433837	0.0359297	0.858759	0.0739602	0.102585	0	0.000298785	0	0.961643	0.0739602	1.42414	0.124454	0.102585	0	0.000298785	0	1.52702	0.124454	26	7
11.5	pro	8	0.93827	0.6312	0.0305826	0.0798684	0.0162485	6.9883	1.77992	405792	1.14125e+06	0.124774	0.011274	0.00259129	0.000351773	0.000220427	6.17192e-05	0.127586	0.0116875	0.184069	0.0164639	0.00767758	0.00110465	0.000239629	6.67577e-05	0.191986	0.0176353	0.390648	0.0344609	0.0480075	0.00753257	0.000151429	6.17192e-05	0.438807	0.0420552	0.656975	0.0585972	0.0480075	0.00753257	0.000151429	4.04344e-05	0.705134	0.0661703	14	4
11.5	eta	0	0.54786	0.771445	0.0088512	0.0545523	0.00370449	8.94113	0.815332	2.36117e+07	1.97231e+07	20.2336	1.65586	2.70761	0.201436	0.00296776	0.000682343	22.9441	1.85798	29.7585	2.30291	8.91876	0.724677	0.00306175	0.000703657	38.6803	3.02829	24.6571	1.80582	4.60732	0.345571	0.00132818	0.000682343	29.2657	2.15207	38.0727	2.70469	4.60732	0.345571	0.00132818	0.000303427	42.6813	3.05056	338	2
11.5	eta	1	0.54786	0.770223	0.00853228	0.0542483	0.000231085	8.73574	0.71376	1.96094e+07	1.45795e+06	15.7753	1.38045	2.10584	0.0901726	0.00219882	0.000363768	17.8834	1.47098	23.1928	1.88982	6.93869	0.307263	0.00226854	0.000375157	30.1338	2.19746	19.2184	1.46085	3.58343	0.153928	0.000984825	0.000363768	22.8029	1.61514	29.6629	2.16422	3.58343	0.153928	0.000984825	0.000161891	33.2473	2.31831	291	6
11.5	eta	2	0.54786	0.769558	0.00948204	0.0521787	0.00389635	8.71975	0.852576	2.45175e+07	2.33108e+07	11.9066	1.14579	1.6793	0.132216	0.00128924	0.000347245	13.5872	1.27835	17.5705	1.54117	5.55954	0.480511	0.00133038	0.000358234	23.1313	2.02204	14.5616	1.16894	2.85881	0.227024	0.000579301	0.000347245	17.421	1.39631	22.555	1.71152	2.85881	0.227024	0.000579301	0.000155418	25.4144	1.9387	226	8
11.5	eta	3	0.54786	0.768333	0.0103089	0.0503413	0.00426709	8.5457	0.894359	2.63995e+07	2.9311e+07	8.01936	0.914295	1.17491	0.104877	0.000673957	0.000337647	9.19495	1.01951	11.856	1.1914	3.90605	0.383415	0.000695585	0.000348474	15.7627	1.57516	9.82365	0.87542	2.0009	0.18017	0.0003037	0.000337647	11.8248	1.05593	15.2449	1.24971	2.0009	0.18017	0.0003037	0.000152179	17.2461	1.43003	160	9
11.5	eta	4	0.54786	0.761425	0.0118614	0.0485512	0.0046033	8.43132	0.983504	2.93583e+07	3.75191e+07	5.35945	0.763494	0.834984	0.0810534	0.000292029	0.000135191	6.19472	0.844682	7.97545	0.962542	2.78849	0.298436	0.000301464	0.000139577	10.7642	1.26112	6.61884	0.683033	1.42256	0.139325	0.000132043	0.000135191	8.04153	0.822494	10.3272	0.946088	1.42256	0.139325	0.000132043	6.12867e-05	11.7499	1.08547	110	10
11.5	eta	5	0.54786	0.755526	0.0145584	0.0465318	0.00517161	8.2368	1.10655	3.32897e+07	5.15865e+07	3.32879	0.651491	0.54812	0.0613878	0.000113133	6.35341e-05	3.87702	0.712943	4.97639	0.789224	1.8402	0.227242	0.000116808	6.55495e-05	6.81671	1.01653	4.13217	0.536868	0.934264	0.105563	5.12964e-05	6.35341e-05	5.06649	0.642494	6.47345	0.711784	0.934264	0.105563	5.12964e-05	2.84701e-05	7.40777	0.817375	73	10
11.5	eta	6	0.54786	0.744713	0.0198323	0.0442284	0.00644437	8.05879	1.40143	4.19142e+07	8.87037e+07	1.95636	0.581064	0.349536	0.0525067	3.29683e-05	5.35885e-05	2.30593	0.633624	2.9506	0.678464	1.18138	0.19412	3.40487e-05	5.52495e-05	4.13202	0.87264	2.45407	0.443308	0.596128	0.0902632	1.50142e-05	5.35885e-05	3.05021	0.533625	3.87292	0.559845	0.596128	0.0902632	1.50142e-05	2.37349e-05	4.46906	0.650132	45	9
11.5	eta	7	0.54786	0.502176	4.69295e-06	0.0350088	0.000462409	-0.832852	10.1219	2.15989e+08	0.000141033	1.09225	0.403972	0.0101804	0	0.115428	0	1.21786	0.403972	1.66251	0.470548	0.0271893	0	0.117921	0	1.80762	0.470548	1.38664	0.318671	0.0169965	0	0.0415484	0	1.44519	0.318671	2.20346	0.39534	0.0169965	0	0.0415484	0	2.262	0.39534	26	7
11.5	eta	8	0.54786	0.782912	0.361833	0.0665637	1.06228	5.6218	1.07945	67665	1.88829	0.556713	0.380834	0.0563115	0	0.0012077	0	0.614232	0.380834	0.851773	0.431897	0.180297	0	0.00125203	0	1.03332	0.431897	0.711637	0.286209	0.0955721	0	0.000578585	0	0.807788	0.286209	1.1351	0.339827	0.0955721	0	0.000578585	0	1.23125	0.339827	14	4
19.6	pi-	0	0.13957	0.820581	0.0309849	0.0757982	0.00879507	3.7184	0.483977	52291.1	27058.9	56.4073	3.75499	9.49222	0.960234	0.0311474	0.00270975	65.9307	4.71793	58.6359	3.90261	12.8871	1.42162	0.0312084	0.00271479	71.5542	5.32694	99.7835	6.5906	40.7967	4.48854	0.0138847	0.00270975	140.594	11.0818	105.098	6.9445	40.7967	4.48854	0.0138847	0.00117445	145.909	11.4342	338	2
19.6	pi-	1	0.13957	0.771492	0.0145331	0.0857801	0.00442657	3.34405	0.318517	22876.3	4782.98	45.4111	3.02327	6.39208	0.248103	0.0234768	0.0015663	51.8267	3.27294	47.2185	3.14302	8.57633	0.355263	0.0235229	0.00156924	55.8184	3.49985	80.6128	5.32538	27.1508	1.12379	0.0104786	0.0015663	107.774	6.45074	84.9354	5.61328	27.1508	1.12379	0.0104786	0.000682202	112.097	6.73775	289	6
19.6	pi-	2	0.13957	0.813954	0.0283878	0.0779413	0.00820715	3.89655	0.524838	28641.6	13371.8	34.6067	2.30348	5.75906	0.549443	0.0194546	0.00171859	40.3852	2.85464	35.9772	2.39425	7.80333	0.808237	0.0194927	0.00172177	43.8	3.20421	61.3088	4.04912	24.7053	2.5539	0.00866575	0.00171859	86.0228	6.60473	64.5781	4.26679	24.7053	2.5539	0.00866575	0.000743632	89.2921	6.82144	225	9
19.6	pi-	3	0.13957	0.815938	0.02674	0.0772413	0.00777872	4.07787	0.527903	20533.1	9282.87	23.1591	1.5412	4.0045	0.380856	0.0125535	0.00110394	27.1761	1.92316	24.0887	1.60279	5.43409	0.560829	0.0125781	0.00110599	29.5353	2.16473	41.3164	2.72909	17.2047	1.77187	0.00559359	0.00110394	58.5266	4.50206	43.5432	2.8774	17.2047	1.77187	0.00559359	0.000477998	60.7535	4.64975	158	10
19.6	pi-	4	0.13957	0.811612	0.0247	0.0780504	0.00725274	4.33419	0.562668	13350.1	5601.48	15.2783	1.01652	2.70984	0.25011	0.0078988	0.000703046	17.996	1.26733	15.9008	1.05777	3.67664	0.367195	0.00791428	0.000704351	19.5853	1.42567	27.4814	1.8155	11.6413	1.1605	0.00352057	0.000703046	39.1262	2.9767	28.9787	1.91525	11.6413	1.1605	0.00352057	0.000304479	40.6235	3.07605	108	11
19.6	pi-	5	0.13957	0.806407	0.0252912	0.0776714	0.00717591	4.33115	0.560847	8630.27	3613.04	9.43976	0.627572	1.72342	0.159007	0.00431001	0.000379798	11.1675	0.786959	9.83015	0.65345	2.33985	0.233612	0.00431849	0.000380507	12.1743	0.887443	17.1269	1.13138	7.40868	0.73823	0.00192497	0.000379798	24.5375	1.86999	18.069	1.19416	7.40868	0.73823	0.00192497	0.000164999	25.4797	1.93256	71	10
19.6	pi-	6	0.13957	0.80067	0.0258361	0.0769913	0.00702763	4.30671	0.553439	5501.18	2285.32	5.62455	0.373666	1.06558	0.0974376	0.00219648	0.000191087	6.69232	0.471295	5.86127	0.389362	1.44823	0.143341	0.00220083	0.000191447	7.3117	0.532894	10.3105	0.681095	4.5855	0.452871	0.000983485	0.000191087	14.897	1.13416	10.8839	0.719316	4.5855	0.452871	0.000983485	8.33435e-05	15.4704	1.17227	44	9
19.6	pi-	7	0.13957	0.793974	0.0281251	0.0754231	0.00710248	4.12818	0.518558	3351.02	1443.43	3.03524	0.201633	0.602715	0.0557375	0.000937231	7.8837e-05	3.63889	0.257449	3.16559	0.21028	0.820706	0.0823233	0.000939096	7.8987e-05	3.98723	0.292682	5.6315	0.372157	2.59844	0.259944	0.00042125	7.8837e-05	8.23036	0.63218	5.94854	0.393297	2.59844	0.259944	0.00042125	3.45963e-05	8.5474	0.653276	26	7
19.6	pi-	8	0.13957	0.78417	0.0351438	0.0733855	0.00825626	3.73756	0.536202	1991.41	1016.88	1.55949	0.103724	0.323747	0.0320076	0.000538737	4.93262e-05	1.88377	0.135781	1.62794	0.108269	0.441696	0.0476788	0.000539926	4.94302e-05	2.07017	0.155997	2.93358	0.194133	1.39829	0.15038	0.000254864	4.93262e-05	4.33213	0.344563	3.10065	0.205282	1.39829	0.15038	0.000254864	2.27781e-05	4.4992	0.355686	14	5
19.6	pi+	0	0.13957	0.818248	0.036747	0.0758458	0.0101024	3.33449	0.465316	48702.3	28366.6	55.4991	3.6944	8.82632	0.921119	0.0307898	0.00267504	64.3562	4.61819	57.6468	3.83659	11.9628	1.36601	0.0308503	0.00268002	69.6405	5.20529	97.1721	6.41608	37.8673	4.31216	0.013734	0.00267504	135.053	10.7309	102.258	6.75455	37.8673	4.31216	0.013734	0.00116044	140.139	11.0679	338	2
19.6	pi+	1	0.13957	0.818655	0.0335863	0.0764266	0.00951231	3.58398	0.495784	38892.6	21349.8	44.6158	2.97075	7.26357	0.754445	0.0253045	0.00226582	51.9046	3.72747	46.3589	3.0862	9.84816	1.11661	0.0253541	0.00227002	56.2324	4.20508	78.4697	5.18265	31.1759	3.52588	0.0112773	0.00226582	109.657	8.7108	82.6126	5.45846	31.1759	3.52588	0.0112773	0.000981319	113.8	8.98532	289	6
19.6	pi+	2	0.13957	0.808709	0.0315191	0.079068	0.00896693	3.65491	0.532093	25450.6	12565.1	33.9432	2.25948	5.37304	0.517971	0.0193977	0.0017435	39.3357	2.7792	35.2662	2.34708	7.26461	0.760874	0.0194357	0.00174673	42.5502	3.1097	59.6587	3.93929	22.9989	2.40473	0.00864127	0.0017435	82.6663	6.34576	62.7976	4.1482	22.9989	2.40473	0.00864127	0.000754202	85.8052	6.55369	225	9
19.6	pi+	3	0.13957	0.808958	0.0286043	0.0792	0.0083319	3.94733	0.561524	17519.4	8124.35	22.6924	1.51037	3.73195	0.356511	0.0127056	0.00116296	26.437	1.86804	23.5914	1.56992	5.05006	0.523068	0.0127305	0.00116511	28.6542	2.09415	40.2182	2.65617	15.989	1.65338	0.00565886	0.00116296	56.2129	4.31071	42.3627	2.79896	15.989	1.65338	0.00565886	0.000502859	58.3574	4.45284	158	10
19.6	pi+	4	0.13957	0.807817	0.0268428	0.0785834	0.00774734	4.12414	0.562172	12371.5	5441.54	14.9196	0.992382	2.5692	0.240467	0.00766181	0.000689775	17.4964	1.23354	15.5219	1.03229	3.48152	0.352933	0.00767684	0.000691056	19.0111	1.38592	26.7168	1.76452	11.0232	1.11549	0.00341642	0.000689775	37.7435	2.8807	28.161	1.8607	11.0232	1.11549	0.00341642	0.000298847	39.1877	2.9765	108	11
19.6	pi+	5	0.13957	0.80277	0.0260465	0.0786597	0.00739952	4.25159	0.576413	7843.45	3310.93	9.21526	0.612675	1.63778	0.150717	0.00428279	0.000384687	10.8573	0.763776	9.59359	0.63775	2.22033	0.221006	0.00429121	0.000385404	11.8182	0.859141	16.658	1.10028	7.03028	0.698568	0.00191238	0.000384687	23.6902	1.79923	17.5688	1.16096	7.03028	0.698568	0.00191238	0.000167012	24.601	1.8597	71	10
