Exotic Particle Analysis
******************************************************
JobID: 20200229	No. Events: 10000	SNN: 19.6

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
1327	11	0.0285593	0.0285547	91
1328	22	0.237421	0.237421	91
1328	11	0.0906992	0.0906977	91
1329	22	0.119032	0.119032	91
1330	-11	0.0560676	0.0560653	91
1330	22	0.0559266	0.0559266	91
1332	11	0.209758	0.209757	91
1333	22	0.198499	0.198499	91
1336	22	0.248133	0.248133	91
1338	11	0.00906135	0.00904695	91
1340	-11	0.0563321	0.0563298	91
1340	22	0.0993841	0.0993841	91
1342	22	0.164504	0.164504	91
1350	22	0.410372	0.410372	91
1350	22	0.719975	0.719975	91
1364	22	0.157385	0.157385	91
1365	22	0.0347427	0.0347427	91
1365	22	0.102159	0.102159	91
1367	-11	0.0144201	0.0144111	91
1369	22	0.112483	0.112483	91
1370	11	0.385695	0.385695	91
1371	11	0.074059	0.0740573	91
1371	-11	0.235814	0.235813	91
1372	22	0.655184	0.655184	91
1372	-11	0.205208	0.205208	91
1379	11	0.160044	0.160043	91
1379	-11	0.0649492	0.0649472	91
1380	22	0.050072	0.050072	91
1381	22	0.431918	0.431918	91
1381	22	0.0901434	0.0901434	91
1381	11	0.0705392	0.0705373	91
1381	-11	0.113827	0.113826	91
1382	-11	0.136572	0.136571	91
1384	11	0.0277569	0.0277522	91
1386	22	0.231444	0.231444	91
1388	22	0.129257	0.129257	91
1390	22	0.158033	0.158033	91
1390	22	0.0902104	0.0902104	91
1391	22	0.16311	0.16311	91
1394	22	0.074162	0.074162	91
1396	22	0.153472	0.153472	91
1396	22	0.121834	0.121834	91
1397	22	0.0775923	0.0775923	91
1399	-11	0.218256	0.218255	91
1401	22	0.0138838	0.0138838	91
1403	22	0.245477	0.245477	91
1405	22	0.0272449	0.0272449	91
1407	11	0.151325	0.151324	91
1407	-11	0.0795823	0.0795806	91
1409	22	0.237361	0.237361	91
1414	22	0.091973	0.091973	91
1415	-11	0.0779449	0.0779432	91
1416	22	0.499686	0.499687	91
1416	22	0.078682	0.078682	91
1417	-11	0.268516	0.268516	91
1421	11	0.441902	0.441902	91
1421	-11	0.298713	0.298713	91
1421	11	0.0109381	0.0109262	91
1422	11	0.25308	0.25308	91
1422	-11	0.0718294	0.0718276	91
1423	22	0.668309	0.668309	91
1423	-11	0.00784268	0.00782602	91
1423	22	0.144114	0.144114	91
1426	-11	0.113975	0.113974	91
1426	11	0.0889145	0.0889131	91
1427	22	0.103135	0.103135	91
1427	11	0.0471072	0.0471044	91
1427	-11	0.52742	0.527419	91
1427	22	0.0968101	0.0968101	91
1430	22	0.348457	0.348457	91
1431	-11	0.0217342	0.0217282	91
1432	22	0.31201	0.31201	91
1433	-11	0.00308744	0.00304513	91
1433	22	0.444652	0.444652	91
1435	22	0.0723806	0.0723806	91
1436	11	0.0233837	0.0233781	91
1436	-11	0.108691	0.108689	91
1437	22	0.150053	0.150053	91
1437	22	0.727843	0.727843	91
1437	11	0.0338302	0.0338263	91
1440	-11	0.119626	0.119624	91
1440	22	0.311328	0.311328	91
1445	22	0.0958775	0.0958775	91
1447	11	0.121039	0.121037	91
1447	-11	0.0259615	0.0259566	91
1448	22	0.369731	0.369731	91
1448	22	0.090792	0.090792	91
1451	-11	0.119225	0.119224	91
1452	22	0.322397	0.322397	91
1452	22	0.0694546	0.0694546	91
1452	22	0.103323	0.103323	91
1452	11	0.579901	0.579901	91
1459	-11	0.0311877	0.0311835	91
1462	11	0.073855	0.0738532	91
1465	22	0.740016	0.740016	91
1466	11	0.0803538	0.0803522	91
1470	11	0.1325	0.132499	91
1470	-11	0.0610982	0.061096	91
1471	11	0.0420576	0.0420545	91
1473	22	0.338076	0.338076	91
1475	22	0.543601	0.543601	91
1475	22	0.278757	0.278757	91
1477	22	0.772814	0.772814	91
1478	11	0.0888397	0.0888383	91
1478	-11	0.517733	0.517733	91
1479	-11	0.0582326	0.0582304	91
1479	11	0.0863322	0.0863307	91
1481	22	0.0212741	0.0212741	91
1482	22	0.0612529	0.0612529	91
1483	-11	0.139763	0.139762	91
1483	11	0.108783	0.108782	91
1483	-11	0.0739111	0.0739093	91
1485	11	0.0541351	0.0541327	91
1485	-11	0.0835067	0.0835052	91
1485	22	0.115273	0.115273	91
1487	22	0.0440797	0.0440797	91
1488	11	0.0021475	0.00208599	91
1489	22	0.472341	0.472341	91
1497	22	0.0355327	0.0355327	91
1498	11	0.320437	0.320437	91
1498	-11	0.252243	0.252242	91
1502	22	0.213497	0.213497	91
1504	22	0.666276	0.666276	91
1510	-11	0.0608286	0.0608264	91
1514	22	0.29222	0.29222	91
1516	11	0.05367	0.0536676	91
1516	-11	0.179764	0.179763	91
1516	-11	0.204271	0.204271	91
1518	-11	0.0197216	0.019715	91
1522	22	0.400981	0.400981	-43
1522	22	0.500444	0.500444	62
1522	22	0.137239	0.137239	91
1522	11	0.031979	0.031975	91
1522	-11	0.0344893	0.0344855	91
1531	22	0.0741761	0.0741761	91
1532	11	0.0178427	0.0178354	91
1532	11	0.0184062	0.0183992	91
1532	-11	0.0452918	0.0452889	91
1542	11	0.0482304	0.0482277	91
1546	22	0.753098	0.753098	91
1546	22	0.860634	0.860634	91
1552	22	0.131034	0.131034	91
1552	11	0.15534	0.155339	91
1553	22	0.217817	0.217817	91
1555	22	0.364208	0.364208	91
1555	22	0.298058	0.298058	91
1561	22	0.295367	0.295367	91
1566	-11	0.0425736	0.0425705	91
1566	11	0.0265319	0.026527	91
1566	11	0.0149384	0.0149296	91
1567	22	0.197664	0.197664	91
1568	-11	0.0434397	0.0434367	91
1571	22	0.204075	0.204075	91
1572	22	0.125947	0.125947	91
1572	-11	0.21266	0.212659	91
1574	22	0.681091	0.681091	91
1574	22	0.323466	0.323466	91
1574	-11	0.0073202	0.00730247	91
1574	11	0.0332837	0.0332797	91
1575	22	0.908002	0.908002	91
1578	22	0.221468	0.221468	91
1585	11	0.0171814	0.0171739	91
1585	-11	0.18073	0.180729	91
1585	11	0.0804763	0.0804746	91
1588	11	0.0267432	0.0267383	91
1593	22	0.405277	0.405277	91
1594	-11	0.0394467	0.0394434	91
1596	22	0.247765	0.247765	91
1596	22	0.42598	0.42598	91
1596	11	0.0078208	0.00780418	91
1598	22	0.74577	0.74577	91
1602	22	0.0485378	0.0485378	91
1609	22	0.180658	0.180658	91
1614	11	0.0416307	0.0416276	91
1614	-11	0.0808387	0.0808371	91
1616	22	0.196158	0.196158	91
1616	11	0.0810176	0.081016	91
1618	11	0.103653	0.103652	91
1619	11	0.233905	0.233904	91
1619	-11	0.402524	0.402524	91
1621	11	0.124429	0.124428	91
1621	22	0.0428603	0.0428603	91
1623	22	0.404914	0.404914	91
1627	-11	0.226788	0.226788	91
1631	22	0.377573	0.377573	91
1637	-11	0.0045873	0.00455879	91
1642	22	0.225442	0.225442	91
1642	22	0.434832	0.434832	91
1644	22	0.319276	0.319276	91
1644	22	0.685133	0.685133	91
1647	22	0.601079	0.601079	91
1649	22	0.44415	0.44415	91
1649	22	0.37595	0.37595	91
1649	11	0.0993259	0.0993246	91
1653	22	0.111049	0.111049	91
1654	22	0.178396	0.178396	91
1656	22	0.205651	0.205651	91
1658	11	0.343636	0.343636	91
1658	11	0.119746	0.119745	91
1658	22	0.0898594	0.0898594	91
1659	22	0.0224007	0.0224007	91
1661	11	0.373812	0.373811	91
1661	-11	0.123942	0.123941	91
1662	22	0.369914	0.369914	91
1663	22	0.173246	0.173246	91
1664	11	0.0292027	0.0291982	91
1667	11	0.160345	0.160344	91
1667	-11	0.0274244	0.0274197	91
1668	11	0.210266	0.210266	91
1668	22	0.0891096	0.0891096	91
1672	22	0.644356	0.644356	91
1672	22	0.153353	0.153353	91
1673	22	0.107071	0.107071	91
1682	22	0.368832	0.368832	91
1688	22	1.5038	1.5038	91
1695	22	0.0661321	0.0661321	91
1697	22	0.258679	0.258679	91
1698	11	0.092427	0.0924256	91
1698	11	0.130449	0.130448	91
1700	22	0.0124972	0.0124972	91
1703	22	0.300766	0.300766	91
1705	11	0.143379	0.143378	91
1708	22	0.273761	0.273761	91
1708	-11	0.0371367	0.0371332	91
1709	11	0.0263184	0.0263135	91
1712	22	0.316823	0.316823	91
1712	11	0.0402343	0.0402311	91
1713	22	0.083055	0.083055	91
1715	11	0.126233	0.126232	91
1716	11	0.128191	0.12819	91
1719	22	0.352099	0.352099	91
1719	11	0.00488535	0.00485855	91
1719	-11	0.0681322	0.0681303	91
1720	22	0.0603857	0.0603857	91
1721	22	0.319618	0.319618	91
1728	11	0.0538131	0.0538106	91
1728	-11	0.0634473	0.0634453	91
1731	-11	0.035121	0.0351173	91
1731	-11	0.00151997	0.00143179	91
1732	22	0.164087	0.164087	91
1733	-11	0.0224679	0.0224621	91
1737	22	0.0803181	0.0803181	91
1742	22	0.281152	0.281152	91
1743	22	0.599111	0.599111	91
1744	22	0.65861	0.65861	91
1744	22	0.0285152	0.0285152	91
1745	11	0.104071	0.10407	91
1745	-11	0.00847834	0.00846293	91
1745	11	0.0894397	0.0894383	91
1745	-11	0.0287552	0.0287507	91
1749	22	0.167242	0.167242	91
1749	11	0.000951357	0.000802967	91
1750	-11	0.126202	0.126201	91
1751	22	0.2992	0.2992	91
1755	22	0.0285659	0.0285659	91
1755	22	0.0750661	0.0750661	91
1761	22	0.395909	0.395909	91
1763	11	0.0266893	0.0266845	91
1765	-11	0.0548429	0.0548405	91
1771	22	0.225661	0.225661	91
1774	11	0.0119642	0.0119534	91
1776	22	0.127817	0.127817	91
1776	11	0.200627	0.200626	91
1777	22	0.603058	0.603058	91
1777	22	0.0290415	0.0290415	91
1777	22	0.0577445	0.0577445	91
1777	11	0.0842176	0.084216	91
1777	-11	0.0273724	0.0273677	91
1780	22	0.108683	0.108683	91
1781	11	0.00301694	0.00297338	91
1781	-11	0.114204	0.114203	91
1784	22	0.125489	0.125489	91
1784	22	0.255414	0.255414	91
1786	11	0.130648	0.130647	91
1786	-11	0.157279	0.157278	91
1792	22	0.0284403	0.0284403	91
1792	22	0.136203	0.136203	91
1793	22	0.0292212	0.0292212	91
1796	22	0.0817601	0.0817601	91
1797	22	0.438185	0.438185	91
1797	22	0.213274	0.213274	91
1797	22	0.25849	0.25849	91
1798	22	0.42978	0.42978	91
1800	22	0.290937	0.290937	91
1801	-11	0.410274	0.410273	91
1801	22	0.268004	0.268004	91
1802	22	0.132853	0.132853	91
1803	-11	0.00654752	0.00652756	91
1803	22	0.139398	0.139398	91
1808	22	0.16469	0.16469	91
1811	11	0.544549	0.544549	91
1811	-11	0.131851	0.13185	91
1812	22	1.21618	1.21618	91
1812	22	0.197997	0.197997	91
1813	22	0.219575	0.219575	91
1814	11	0.0242511	0.0242458	91
1814	-11	0.207806	0.207806	91
1816	22	0.404309	0.404309	91
1819	11	0.178547	0.178546	91
1819	-11	0.25685	0.256849	91
1820	22	0.377309	0.377309	91
1821	22	0.346883	0.346883	91
1824	22	0.201096	0.201096	91
1824	11	0.0858948	0.0858933	91
1828	22	0.14069	0.14069	91
1829	11	0.0260689	0.0260639	91
1829	-11	0.168491	0.168491	91
1830	11	0.00287769	0.00283209	91
1830	22	0.0652885	0.0652885	91
1831	22	0.805497	0.805497	91
1836	22	0.0672416	0.0672416	91
1837	22	0.289649	0.289649	91
1841	22	0.052695	0.052695	91
1842	22	0.278374	0.278374	91
1844	22	0.120909	0.120909	91
1844	11	0.0970405	0.0970392	91
1850	22	0.115373	0.115373	91
1855	-11	0.0975057	0.0975044	91
1858	22	0.521048	0.521048	91
1858	22	0.1511	0.1511	91
1858	11	0.00410951	0.00407766	91
1858	11	0.0985379	0.0985366	91
1860	11	0.0860047	0.0860032	91
1866	11	0.185841	0.185841	91
1866	-11	0.160477	0.160476	91
1870	11	0.0308991	0.0308949	91
1872	22	0.112755	0.112755	91
1877	11	0.162869	0.162868	91
1879	22	0.559569	0.559569	91
1879	22	0.402687	0.402687	91
1885	22	0.0289815	0.0289815	91
1894	11	0.033349	0.0333451	91
1894	-11	0.0901252	0.0901238	91
1895	22	0.405855	0.405855	91
1900	-11	0.118049	0.118048	91
1900	22	0.217371	0.217371	91
1902	22	0.477475	0.477475	91
1902	22	0.0638137	0.0638137	91
1904	-11	0.0356602	0.0356565	91
1904	22	0.595125	0.595125	91
1904	-11	0.0338551	0.0338513	91
1906	22	0.108892	0.108892	91
1913	22	0.139885	0.139885	91
1913	22	0.150304	0.150304	91
1918	22	0.0343824	0.0343824	91
1919	22	0.155291	0.155291	91
1919	11	0.0289241	0.0289195	91
1919	-11	0.124548	0.124547	91
1919	22	0.203488	0.203488	91
1920	11	0.238438	0.238437	91
1920	-11	0.0954657	0.0954643	91
1922	22	0.356398	0.356398	91
1924	22	0.208997	0.208997	91
1932	11	0.0699025	0.0699006	91
1932	22	0.0428398	0.0428398	91
1935	11	0.0226373	0.0226315	91
1935	-11	0.0153083	0.0152998	91
1941	-11	0.0154454	0.0154369	91
1941	22	0.14816	0.14816	91
1942	-11	0.0266393	0.0266344	91
1946	22	0.866408	0.866408	91
1946	11	0.00799846	0.00798218	91
1946	-11	0.0270261	0.0270213	91
1948	22	0.310967	0.310967	91
1948	22	0.102385	0.102385	91
1948	22	0.454569	0.454569	91
1951	22	0.223012	0.223012	91
1951	-11	0.0190937	0.0190869	91
1955	11	0.146017	0.146017	91
1956	22	0.405038	0.405038	91
1959	22	0.161539	0.161539	91
1962	22	0.257739	0.257739	91
1962	22	0.246842	0.246842	91
1962	22	0.0717106	0.0717106	91
1970	22	0.0384637	0.0384637	91
1970	22	0.0294803	0.0294803	91
1975	22	0.0345237	0.0345237	91
1976	22	0.0667149	0.0667149	91
1978	-11	0.0228217	0.022816	91
1981	22	0.123997	0.123997	91
1983	-11	0.0548265	0.0548242	91
1985	22	0.0730211	0.0730211	91
1988	11	0.0370195	0.037016	91
1988	-11	0.022757	0.0227512	91
1993	22	0.0930906	0.0930906	91
1993	11	0.452167	0.452167	91
1993	-11	0.0636124	0.0636104	91
1996	22	0.429129	0.429129	91
1996	11	0.0125102	0.0124998	91
2001	22	0.0269141	0.0269141	91
2005	11	0.0864263	0.0864247	91
2005	22	0.160364	0.160364	91
2006	22	0.23046	0.23046	91
2007	22	0.441302	0.441302	91
2007	22	0.415691	0.415691	91
2007	11	0.0139715	0.0139621	91
2007	-11	0.0839184	0.0839168	91
2009	22	0.425584	0.425584	91
2009	22	0.303084	0.303084	91
2011	22	0.320747	0.320747	62
2013	11	0.16059	0.16059	91
2013	11	0.249684	0.249683	91
2013	22	0.255335	0.255335	91
2014	-13	0.268791	0.247164	91
2014	11	0.0382093	0.0382059	91
2016	-11	0.00376625	0.00373149	91
2017	-11	0.0111425	0.0111308	91
2019	22	0.257573	0.257573	91
2021	22	0.190308	0.190308	91
2021	22	0.0919087	0.0919087	91
2023	11	0.0153221	0.0153136	91
2023	-11	0.0917454	0.091744	91
2034	11	0.0615275	0.0615254	91
2036	22	0.154201	0.154201	91
2036	22	0.345998	0.345998	91
2040	11	0.0587379	0.0587357	91
2040	-11	0.0272761	0.0272714	91
2040	11	0.101631	0.10163	91
2041	22	0.0410534	0.0410534	91
2042	11	0.0322325	0.0322285	91
2042	-11	0.0232323	0.0232267	91
2045	22	0.207593	0.207593	91
2045	-11	0.0773389	0.0773373	91
2047	11	0.319577	0.319576	91
2047	11	0.196737	0.196736	91
2047	-11	0.0317365	0.0317324	91
2048	22	0.0286089	0.0286089	91
2048	11	0.246433	0.246432	91
2048	-11	0.0246528	0.0246475	91
2050	22	0.121225	0.121225	91
2053	22	0.181229	0.181229	91
2055	22	0.0688785	0.0688785	91
2056	22	0.855577	0.855577	91
2057	-11	0.0288872	0.0288827	91
2057	22	0.0551904	0.0551904	91
2057	22	0.0763214	0.0763214	91
2058	22	0.28172	0.28172	91
2059	-11	0.350906	0.350906	91
2059	22	0.1525	0.1525	91
2059	22	0.243953	0.243953	91
2060	22	0.147024	0.147024	91
2064	22	0.0203997	0.0203997	91
2065	22	0.249969	0.249969	91
2072	11	0.131738	0.131737	91
2072	-11	0.136708	0.136707	91
2072	11	0.0258129	0.0258079	91
2074	22	0.41834	0.41834	91
2076	11	0.0395599	0.0395566	91
2076	-11	0.212413	0.212412	91
2076	22	0.10126	0.10126	91
2076	22	0.202488	0.202488	91
2080	22	0.307367	0.307367	91
2082	22	0.0745021	0.0745021	91
2087	-11	0.00116658	0.00104916	91
2096	-11	0.107181	0.10718	91
2100	11	0.0795695	0.0795678	91
2104	11	0.0372509	0.0372474	91
2105	11	0.2111	0.211099	91
2105	-11	0.295187	0.295186	91
2110	-11	0.0390578	0.0390544	91
2112	22	0.186303	0.186303	91
2113	-11	0.0109304	0.0109185	91
2115	11	0.0506696	0.050667	91
2115	-11	0.0144494	0.0144404	91
2116	22	0.391403	0.391403	91
2116	22	0.11926	0.11926	91
2116	11	0.334066	0.334066	91
2116	-11	0.027947	0.0279423	91
2121	22	0.255978	0.255978	91
2122	22	0.126132	0.126132	91
2124	11	0.0713816	0.0713797	91
2124	-11	0.313628	0.313628	91
2126	22	0.126303	0.126303	91
2126	-11	0.0504005	0.0503979	91
2127	22	0.152973	0.152973	91
2131	22	0.137998	0.137998	91
2134	11	0.297171	0.297171	91
2139	22	0.113398	0.113398	91
2140	11	0.123545	0.123544	91
2140	22	0.506497	0.506497	91
2140	-11	0.00687857	0.00685959	91
2143	22	0.993776	0.993776	91
2143	22	0.0675131	0.0675131	91
2143	11	0.231112	0.231111	91
2143	-11	0.194931	0.19493	91
2145	22	0.0561607	0.0561607	91
2147	22	0.144428	0.144428	91
2150	22	0.210973	0.210973	91
2151	22	0.519436	0.519436	91
2153	22	0.399863	0.399863	91
2158	22	0.02807	0.02807	91
2159	11	0.0189354	0.0189285	91
2159	22	0.0515045	0.0515045	91
2163	22	0.103041	0.103041	91
2167	11	0.231551	0.23155	91
2169	22	0.319469	0.319469	91
2170	22	0.12476	0.12476	91
2170	-11	0.149998	0.149998	91
2171	22	0.204467	0.204467	91
2172	-11	0.0332699	0.033266	91
2173	11	0.0162127	0.0162047	91
2173	-11	0.254957	0.254957	91
2174	22	0.198516	0.198516	91
2176	22	0.0337591	0.0337591	91
2178	-11	0.0741359	0.0741341	91
2178	22	0.0279304	0.0279304	91
2178	22	0.0657656	0.0657656	91
2178	-11	0.966204	0.966204	91
2183	22	0.142171	0.142171	91
2183	22	0.0487437	0.0487437	91
2183	11	0.00520896	0.00518391	91
2192	11	0.00961066	0.00959719	91
2192	-11	0.0529377	0.0529352	91
2194	22	0.098712	0.098712	91
2195	11	0.0393981	0.0393948	91
2195	11	0.0203763	0.02037	91
2195	-11	0.0762278	0.076226	91
2198	22	0.579099	0.579099	91
2201	22	0.1676	0.1676	91
2201	22	0.646458	0.646458	91
2204	11	0.855097	0.855096	91
2204	-11	0.770143	0.770142	91
2204	11	0.0928501	0.0928487	91
2204	22	0.148732	0.148732	91
2207	22	0.2812	0.2812	91
2209	22	0.175581	0.175581	91
2211	22	0.139504	0.139504	91
2212	22	0.117144	0.117144	91
2213	22	0.0350424	0.0350424	91
2214	22	0.31575	0.31575	91
2215	22	0.310832	0.310832	91
2216	22	0.228862	0.228862	91
2220	22	0.135696	0.135696	91
2223	11	0.0226371	0.0226314	91
2228	22	0.0855807	0.0855807	91
2229	22	0.343658	0.343658	91
2229	11	0.0382281	0.0382247	91
2229	22	0.282019	0.282019	91
2230	22	0.20191	0.20191	91
2231	22	0.279345	0.279345	91
2232	11	0.444187	0.444187	91
2232	-11	0.30233	0.30233	91
2233	11	0.0799426	0.079941	91
2233	-11	0.0102345	0.0102219	91
2235	22	0.120242	0.120242	91
2236	22	0.0521223	0.0521223	91
2241	-11	0.00632069	0.00630015	91
2246	22	0.12306	0.12306	91
2247	22	0.182218	0.182218	91
2251	11	0.0404889	0.0404857	91
2254	-11	0.793405	0.793405	91
2254	-11	0.635131	0.635131	91
2255	-11	0.0530437	0.0530413	91
2257	-11	0.0862591	0.0862576	91
2260	22	0.0230569	0.0230569	91
2261	22	0.461853	0.461853	91
2263	22	0.171075	0.171075	91
2264	22	0.271901	0.271901	91
2265	11	0.105609	0.105608	91
2265	-11	0.324264	0.324264	91
2266	22	0.487192	0.487192	91
2269	22	0.256523	0.256523	91
2271	22	0.669366	0.669366	91
2273	22	0.0439138	0.0439138	91
2275	22	0.125368	0.125368	91
2275	22	0.0242982	0.0242982	91
2275	22	0.0509025	0.0509025	91
2275	22	0.326678	0.326678	91
2275	22	0.17033	0.17033	91
2275	11	0.343728	0.343727	91
2276	22	0.0676841	0.0676841	91
2278	22	0.523386	0.523386	91
2278	22	0.364057	0.364057	91
2278	11	0.0421716	0.0421685	91
2278	22	0.0505963	0.0505963	91
2278	11	0.13791	0.137909	91
2281	-11	0.0088954	0.00888072	91
2284	22	0.0650725	0.0650725	91
2288	11	0.154757	0.154756	91
2288	11	0.103381	0.10338	91
2288	-11	0.0709415	0.0709396	91
2291	22	0.438014	0.438014	91
2291	22	0.136462	0.136462	91
2291	-11	0.12185	0.121849	91
2291	22	0.202216	0.202216	91
2296	22	0.0523735	0.0523735	91
2297	-11	0.0400762	0.0400729	91
2299	22	0.295692	0.295692	91
2299	22	0.0453197	0.0453197	91
2300	22	0.0626699	0.0626699	91
2300	11	0.0262199	0.0262149	91
2303	22	0.471932	0.471932	91
2305	11	0.17824	0.178239	91
2305	-11	0.584766	0.584766	91
2305	22	0.241879	0.241879	91
2310	11	0.0477685	0.0477657	91
2310	-11	0.0666101	0.0666081	91
2315	22	0.331652	0.331652	91
2317	-11	0.0471734	0.0471706	91
2319	22	0.0948755	0.0948755	91
2321	22	0.101485	0.101485	91
2327	11	0.0157851	0.0157769	91
2329	-11	0.209147	0.209147	91
2333	22	0.19679	0.19679	91
2334	22	0.107152	0.107152	91
2334	11	0.0220748	0.0220689	91
2335	22	0.636775	0.636775	91
2335	22	0.0461502	0.0461502	91
2335	22	0.261195	0.261195	91
2336	22	0.207936	0.207936	91
2336	-11	0.132084	0.132083	91
2345	11	0.0802745	0.0802729	91
2348	22	0.169823	0.169823	91
2348	22	0.031224	0.031224	91
2354	22	0.660496	0.660496	91
2356	22	0.756655	0.756655	91
2358	22	0.229591	0.229591	91
2363	-11	0.00762782	0.00761084	91
2364	22	0.817355	0.817355	91
2369	11	0.105349	0.105348	91
2369	-11	0.115732	0.11573	91
2369	11	0.0699103	0.0699084	91
2373	22	0.431889	0.431889	91
2375	22	0.167206	0.167206	91
2376	-11	0.168406	0.168405	91
2380	22	0.206218	0.206218	91
2381	22	0.529768	0.529768	91
2384	22	0.0788993	0.0788993	91
2384	22	0.0264737	0.0264737	91
2384	22	0.462866	0.462866	91
2384	22	0.418406	0.418406	91
2390	22	0.465057	0.465057	91
2391	11	0.233082	0.233082	91
2391	-11	0.0941093	0.094108	91
2392	22	0.0326739	0.0326739	91
2396	22	0.158856	0.158856	91
2399	22	0.418102	0.418102	91
2406	22	0.198116	0.198116	91
2408	22	0.0944564	0.0944564	91
2408	22	0.800512	0.800512	91
2416	22	0.634218	0.634218	91
2419	22	0.121004	0.121004	91
2420	22	0.259702	0.259702	91
2422	22	0.0415206	0.0415206	91
2424	22	0.304671	0.304671	91
2428	22	0.0685408	0.0685408	91
2431	22	0.114883	0.114883	91
2432	22	0.118599	0.118599	91
2432	-11	0.00212713	0.00206492	91
2433	22	0.232736	0.232736	91
2434	22	0.219591	0.219591	91
2436	22	0.263097	0.263097	91
2438	-11	0.034962	0.0349583	91
2438	22	0.0670791	0.0670791	91
2438	-11	0.0170353	0.0170276	91
2440	11	0.163645	0.163644	91
2441	11	0.0537663	0.0537639	91
2444	22	0.138174	0.138174	91
2445	-11	0.0793493	0.0793476	91
2445	11	0.0482975	0.0482948	91
2445	-11	0.0864015	0.0864	91
2446	22	0.0786719	0.0786719	91
2449	11	0.0222026	0.0221967	91
2449	-11	0.518792	0.518792	91
2449	22	0.348402	0.348402	91
2450	11	0.241611	0.241611	91
2450	-11	0.490711	0.490711	91
2452	22	0.182208	0.182208	91
2456	22	0.00763142	0.00763142	91
2458	22	0.151705	0.151705	91
2459	11	0.00973761	0.00972427	91
2459	22	0.179283	0.179283	91
2461	22	0.0105956	0.0105956	91
2463	22	0.0792204	0.0792204	91
2464	22	0.0455715	0.0455715	91
2464	-11	0.294304	0.294303	91
2464	11	0.0234865	0.0234809	91
2464	-11	0.0156496	0.0156413	91
2466	22	0.243741	0.243741	91
2466	22	0.146277	0.146277	91
2466	22	1.08687	1.08687	91
2468	11	0.0104422	0.0104298	91
2468	-11	0.11525	0.115249	91
2473	22	0.188314	0.188314	91
2473	11	0.0640577	0.0640557	91
2479	22	0.678589	0.678589	-43
2481	11	0.209328	0.209327	91
2486	22	0.572481	0.572481	91
2488	22	0.16231	0.16231	91
2488	11	0.0600472	0.060045	91
2488	-11	0.0745262	0.0745245	91
2489	22	0.0631925	0.0631925	91
2489	22	0.0455009	0.0455009	91
2490	22	0.353934	0.353934	91
2490	22	0.0776908	0.0776908	91
2491	11	0.0213517	0.0213456	91
2492	22	0.0385137	0.0385137	91
2492	11	0.0999525	0.0999512	91
2492	-11	0.0435608	0.0435579	91
2496	22	0.0357056	0.0357056	91
2496	22	0.331597	0.331597	91
2499	22	0.558396	0.558396	91
2501	11	0.0403461	0.0403429	91
2501	22	0.0285468	0.0285468	91
2502	11	0.0110236	0.0110118	91
2504	22	0.0940153	0.0940153	91
2507	-11	0.0714679	0.0714661	91
2508	22	0.242661	0.242661	91
2509	22	0.119915	0.119915	91
2509	11	0.103447	0.103446	91
2509	-11	0.004815	0.00478781	91
2511	-11	0.00997941	0.00996636	91
2511	22	0.0332427	0.0332427	91
2511	22	0.180024	0.180024	91
2513	22	0.0834593	0.0834593	91
2516	22	0.293328	0.293328	91
2516	11	0.199294	0.199293	91
2516	22	0.144138	0.144138	91
2518	22	0.0350612	0.0350612	91
2520	11	0.0658899	0.0658879	91
2520	-11	0.00284714	0.00280097	91
2520	22	0.0635575	0.0635575	91
2521	22	0.0931665	0.0931665	91
2522	22	0.247476	0.247476	91
2522	22	0.682208	0.682208	91
2522	-12	1.55117	1.55117	91
2524	22	0.108748	0.108748	91
2525	22	0.163287	0.163287	91
2537	22	0.876099	0.876099	91
2538	11	0.37728	0.37728	91
2538	-11	0.300508	0.300507	91
2540	-11	0.0354605	0.0354569	91
2540	-11	0.00813758	0.0081216	91
2544	22	0.20151	0.20151	91
2546	22	0.406197	0.406197	91
2546	11	0.164626	0.164625	91
2546	-11	0.101156	0.101155	91
2553	-11	0.0108834	0.0108715	91
2555	22	0.16593	0.16593	91
2555	22	0.296621	0.296621	91
2557	22	0.428423	0.428423	91
2557	22	0.0987626	0.0987626	91
2557	11	0.0775069	0.0775052	91
2557	-11	0.110377	0.110375	91
2562	11	0.0119184	0.0119075	91
2564	11	0.0202836	0.0202772	91
2564	22	0.106372	0.106372	91
2578	22	0.35183	0.35183	91
2578	-11	0.0551863	0.0551839	91
2579	22	0.232778	0.232778	91
2579	-11	0.0233217	0.0233161	91
2579	11	0.208518	0.208518	91
2581	22	0.187114	0.187114	91
2581	-11	0.0326404	0.0326364	91
2584	11	0.15841	0.158409	91
2585	22	0.137981	0.137981	91
2594	-11	0.199185	0.199184	91
2595	22	0.553784	0.553784	91
2595	22	0.263377	0.263377	91
2598	11	0.0116942	0.0116831	91
2598	11	0.360615	0.360615	91
2598	22	0.114545	0.114545	91
2603	22	0.433961	0.433961	91
2605	11	0.0225156	0.0225099	91
2608	22	0.702114	0.702114	91
2608	11	0.174651	0.17465	91
2608	11	0.0283351	0.0283305	91
2617	-11	0.105512	0.10551	91
2618	22	0.0954011	0.0954011	91
