Particle List (1st event only)
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 130

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
372	pi+	91	211	279	-0.565634	-0.866443	2.07209	2.32028	0.13957
373	pi0	-91	111	279	0.210857	-0.316749	1.16362	1.23168	0.13498
374	K_L0	91	130	283	0.445136	0.172139	-2.99956	3.07779	0.49761
375	K+	91	321	285	-0.177279	0.070366	-2.32369	2.3832	0.49368
376	pi0	-91	111	285	0.199975	-0.260929	-2.30323	2.33048	0.13498
377	K_L0	91	130	294	0.088042	-0.285441	-5.53778	5.56811	0.49761
378	K_S0	91	310	295	-0.651229	-0.508385	-6.59841	6.66852	0.49761
379	K-	91	-321	298	0.0704457	-0.0359371	-0.836649	0.974657	0.49368
380	pi0	-91	111	298	-0.166544	0.00313181	-1.51741	1.53248	0.13498
381	pi+	91	211	304	0.070817	0.18382	-0.0656298	0.250183	0.13957
382	pi-	91	-211	304	0.142329	-0.135555	0.737515	0.775913	0.13957
383	nbar0	91	-2112	310	-0.165296	0.0234417	1.29977	1.61248	0.93957
384	pi+	91	211	310	0.25095	-0.00922524	0.228996	0.367396	0.13957
385	K_S0	91	310	311	-0.791922	0.0532807	7.91344	7.9687	0.49761
386	pi-	91	-211	320	-0.23501	-0.0980336	-1.89548	1.9176	0.13957
387	pi0	-91	111	320	-0.192956	0.349533	-0.430591	0.602523	0.13498
388	pi+	91	211	326	-0.553083	0.310968	2.09573	2.19412	0.13957
389	pi0	-91	111	326	0.00690033	-0.331112	0.615178	0.71158	0.13498
390	n0	91	2112	329	-0.100149	0.465825	31.9612	31.9785	0.93957
391	pi-	91	-211	329	0.235912	0.109152	14.5852	14.5882	0.13957
392	pi+	91	211	339	0.484567	0.743136	-3.82797	3.93191	0.13957
393	pi0	-91	111	339	0.0513234	0.0495021	-2.93313	2.9371	0.13498
394	pi+	91	211	342	0.165054	0.111449	-1.37538	1.39671	0.13957
395	pi-	91	-211	342	-0.627914	-0.109853	-4.5591	4.60556	0.13957
396	pi-	91	-211	345	0.707586	-0.127367	0.376487	0.823482	0.13957
397	pi0	-91	111	345	-0.302713	-0.229511	-0.351687	0.534989	0.13498
398	n0	91	2112	346	0.366311	0.12809	0.581649	1.1712	0.93957
399	pi0	-91	111	346	0.023966	-0.355751	-0.0954679	0.393023	0.13498
400	nbar0	91	-2112	347	0.168136	0.0188178	3.11701	3.25993	0.93957
401	pi+	91	211	347	-0.428129	0.285286	0.875397	1.02493	0.13957
402	K_L0	91	130	348	0.149933	0.205382	20.0787	20.0864	0.49761
403	K_L0	91	130	349	0.296337	0.296626	3.65629	3.71374	0.49761
404	K_S0	91	310	357	-0.0155139	0.336185	-0.258095	0.653827	0.49761
405	pi+	91	211	205	-0.0622626	-0.174874	-10.8308	10.8333	0.13957
406	pi-	91	-211	205	-0.0343973	0.213596	-23.823	23.8244	0.13957
407	pi0	-91	111	205	0.186333	-0.0591831	-8.52715	8.53045	0.13498
408	gamma	91	22	210	0.262848	-0.726061	3.60174	3.68358	0
409	gamma	91	22	210	0.0376651	-0.377808	1.82817	1.86718	0
410	pi+	91	211	220	0.127186	0.0191017	0.754543	0.778047	0.13957
411	pi-	91	-211	220	-0.0794078	-0.147791	0.697561	0.730903	0.13957
412	pi0	-91	111	220	0.0193344	-0.302725	4.399	4.41151	0.13498
413	gamma	91	22	227	0.136222	0.0685863	0.276641	0.315897	0
414	gamma	91	22	227	0.152078	0.065375	0.723582	0.742275	0
415	gamma	91	22	228	-0.0218686	-0.087019	0.0190838	0.0917319	0
416	gamma	91	22	228	0.0392075	0.0287351	-0.0290927	0.0566509	0
417	pi0	-91	111	229	0.0862838	0.0184902	-0.127844	0.205793	0.13498
418	pi0	-91	111	229	-0.00963357	0.0678875	0.00750581	0.151583	0.13498
419	pi0	-91	111	229	-0.148496	-0.0620024	-0.0068937	0.210148	0.13498
420	pi+	91	211	236	0.00613621	0.0991571	-3.61607	3.62013	0.13957
421	pi-	91	-211	236	0.195411	-0.225801	-3.05639	3.07411	0.13957
422	pi0	-91	111	236	-0.0427378	0.0957948	-1.02778	1.0419	0.13498
423	pi+	91	211	238	0.0146005	0.112218	-2.10721	2.11486	0.13957
424	pi-	91	-211	238	0.199733	-0.0337519	-8.38286	8.38647	0.13957
425	pi0	-91	111	238	0.092851	-0.365139	-7.79407	7.80434	0.13498
426	gamma	91	22	243	-0.0426519	0.227582	1.22247	1.2442	0
427	gamma	91	22	243	0.0624219	0.154074	0.585801	0.608931	0
428	gamma	91	22	244	0.217293	0.00028206	0.518566	0.562252	0
429	gamma	91	22	244	0.0736006	-0.0393814	0.0691209	0.108377	0
430	gamma	91	22	246	0.161721	0.245031	-0.53921	0.613956	0
431	gamma	91	22	246	0.268541	0.404531	-0.580009	0.756419	0
432	pi+	91	211	253	-0.00750806	0.197394	0.335045	0.413226	0.13957
433	pi-	91	-211	253	0.0883865	-0.221092	0.128866	0.304598	0.13957
434	pi0	-91	111	253	0.04454	0.171296	0.0253765	0.224031	0.13498
435	pi+	91	211	254	-0.156263	-0.224405	0.372645	0.482825	0.13957
436	pi-	91	-211	254	0.0039096	0.0900281	0.156492	0.228232	0.13957
437	pi0	-91	111	254	-0.604952	-0.14793	1.00019	1.18594	0.13498
438	gamma	91	22	258	0.00271505	0.00667733	-0.0350782	0.0358112	0
439	gamma	91	22	258	0.526519	-0.662802	-4.39103	4.47187	0
440	gamma	91	22	268	-0.146001	-0.134145	0.760722	0.786136	0
441	gamma	91	22	268	-1.35658	-0.757402	5.55319	5.76644	0
442	pi+	91	211	269	-0.17952	-0.0938317	0.0938165	0.263274	0.13957
443	pi-	91	-211	269	-0.052742	-0.0476362	0.599968	0.620075	0.13957
444	pi0	-91	111	269	-0.287712	-0.525671	1.05271	1.21882	0.13498
445	pi0	-91	111	280	-0.13171	-0.0378255	-0.610287	0.639881	0.13498
446	pi0	-91	111	280	0.0379008	0.0794902	-0.346768	0.382391	0.13498
447	pi0	-91	111	280	-0.220694	-0.0913813	-0.739028	0.788314	0.13498
448	gamma	91	22	299	0.0924665	-0.246945	-0.900665	0.938472	0
449	gamma	91	22	299	0.111674	-1.02571	-3.2762	3.43483	0
450	pi0	-91	111	302	0.134754	-0.013134	0.883473	0.903922	0.13498
451	pi0	-91	111	302	0.106395	0.160003	0.753809	0.789537	0.13498
452	pi0	-91	111	302	-0.045127	0.181047	1.13714	1.16022	0.13498
453	gamma	91	22	303	0.0722197	-0.388377	0.0923711	0.405691	0
454	gamma	91	22	303	-0.0251464	-0.010347	0.0159173	0.0315082	0
455	pi+	91	211	321	0.18383	0.221976	-1.13131	1.17576	0.13957
456	pi-	91	-211	321	0.518958	-0.0613975	-1.27303	1.38318	0.13957
457	pi0	-91	111	321	0.0536869	0.225713	-0.536098	0.599541	0.13498
458	gamma	91	22	323	0.0811649	-0.0545728	0.611839	0.619607	0
459	gamma	91	22	323	0.0676076	-0.173292	0.519271	0.551582	0
460	pi+	91	211	324	0.12624	-0.0188206	0.0202777	0.190215	0.13957
461	pi-	91	-211	324	-0.0329516	0.112311	0.0693682	0.194914	0.13957
462	pi0	-91	111	324	0.220204	0.00241368	0.136832	0.292298	0.13498
463	pi+	91	211	338	-0.249238	-0.0875253	-15.9298	15.9326	0.13957
464	pi-	91	-211	338	0.0492117	0.123652	-8.11755	8.11984	0.13957
465	pi0	-91	111	338	-0.0633008	-0.182001	-3.89524	3.90234	0.13498
466	gamma	91	22	360	0.0155274	-0.0220005	-0.00312128	0.0271083	0
467	gamma	91	22	360	0.269852	-0.392631	-0.759718	0.896744	0
468	gamma	91	22	362	0.28226	0.419395	-0.285733	0.580694	0
469	gamma	91	22	362	0.111349	0.052691	-0.0853254	0.149851	0
470	gamma	91	22	364	0.063555	-0.262402	-0.482643	0.553027	0
471	gamma	91	22	364	0.0315432	-0.134873	-0.0981866	0.169783	0
472	gamma	91	22	366	-0.0982143	-0.136172	0.165581	0.235809	0
473	gamma	91	22	366	-0.173866	-0.261873	0.0935536	0.327962	0
474	gamma	91	22	372	0.119514	-0.0823177	0.320696	0.352002	0
475	gamma	91	22	372	0.0913427	-0.234432	0.842925	0.879673	0
476	gamma	91	22	375	0.189818	-0.27672	-2.13488	2.16109	0
477	gamma	91	22	375	0.0101572	0.0157904	-0.168353	0.169396	0
478	gamma	91	22	379	-0.0639598	0.0397024	-0.269154	0.279483	0
479	gamma	91	22	379	-0.102584	-0.0365706	-1.24825	1.25299	0
480	gamma	91	22	386	-0.0594017	0.199885	-0.29163	0.358512	0
481	gamma	91	22	386	-0.133554	0.149648	-0.138962	0.244011	0
482	gamma	91	22	388	-0.0639679	-0.169204	0.309485	0.358473	0
483	gamma	91	22	388	0.0708682	-0.161907	0.305693	0.353107	0
484	gamma	91	22	392	0.0876933	0.0656885	-2.39165	2.39416	0
485	gamma	91	22	392	-0.0363699	-0.0161864	-0.541474	0.542936	0
486	gamma	91	22	396	-0.218313	-0.229133	-0.253354	0.405402	0
487	gamma	91	22	396	-0.0844001	-0.000377593	-0.0983329	0.129587	0
488	gamma	91	22	398	0.0449539	-0.310139	-0.0363818	0.315485	0
489	gamma	91	22	398	-0.0209879	-0.0456118	-0.0590861	0.0775377	0
490	gamma	91	22	406	0.196736	-0.0749988	-6.9324	6.93559	0
491	gamma	91	22	406	-0.0104033	0.0158157	-1.59475	1.59486	0
492	gamma	91	22	411	-0.0273157	-0.257188	3.84515	3.85384	0
493	gamma	91	22	411	0.0466501	-0.0455361	0.553843	0.557666	0
494	gamma	91	22	416	0.0852655	-0.0459213	-0.076988	0.123718	0
495	gamma	91	22	416	0.00101835	0.0644115	-0.0508564	0.0820747	0
496	gamma	91	22	417	0.0287732	-0.0165391	-0.0361473	0.0490721	0
497	gamma	91	22	417	-0.0384068	0.0844266	0.0436531	0.102511	0
498	gamma	91	22	418	-0.147755	-0.0914003	0.0136505	0.174276	0
499	gamma	91	22	418	-0.000740087	0.0293979	-0.0205442	0.0358727	0
500	gamma	91	22	421	-0.0734399	0.0417366	-0.836863	0.841115	0
501	gamma	91	22	421	0.0307021	0.0540582	-0.190914	0.200781	0
502	gamma	91	22	424	0.0330725	-0.206766	-5.52307	5.52703	0
503	gamma	91	22	424	0.0597785	-0.158373	-2.271	2.2773	0
504	gamma	91	22	433	0.0428543	0.0345569	0.0615499	0.0825776	0
505	gamma	91	22	433	0.00168569	0.136739	-0.0361734	0.141453	0
506	gamma	91	22	436	-0.341422	-0.0844377	0.686524	0.771371	0
507	gamma	91	22	436	-0.26353	-0.0634924	0.313665	0.414567	0
508	gamma	91	22	443	-0.142544	-0.212195	0.575269	0.629508	0
509	gamma	91	22	443	-0.145169	-0.313475	0.477439	0.589312	0
510	gamma	91	22	444	-0.0835469	-0.084093	-0.466751	0.481568	0
511	gamma	91	22	444	-0.0481633	0.0462676	-0.143536	0.158313	0
512	gamma	91	22	445	0.0827303	0.0187624	-0.203008	0.220019	0
513	gamma	91	22	445	-0.0448294	0.0607278	-0.14376	0.162372	0
514	gamma	91	22	446	-0.00940736	-0.048071	-0.235462	0.240503	0
515	gamma	91	22	446	-0.211286	-0.0433103	-0.503566	0.547811	0
516	gamma	91	22	449	0.145606	0.0242988	0.605755	0.623483	0
517	gamma	91	22	449	-0.0108523	-0.0374328	0.277718	0.28044	0
518	gamma	91	22	450	0.0170614	-0.0182131	0.0313074	0.040037	0
519	gamma	91	22	450	0.0893331	0.178216	0.722501	0.7495	0
520	gamma	91	22	451	-0.0156097	0.0115045	0.0138521	0.0238306	0
521	gamma	91	22	451	-0.0295173	0.169542	1.12329	1.13639	0
522	gamma	91	22	456	-0.0316549	0.0247136	-0.156941	0.161998	0
523	gamma	91	22	456	0.0853418	0.201	-0.379157	0.437544	0
524	gamma	91	22	461	0.190973	-0.0463586	0.128569	0.23484	0
525	gamma	91	22	461	0.0292303	0.0487722	0.00826379	0.0574581	0
526	gamma	91	22	464	-0.0633508	-0.146493	-1.87332	1.88011	0
527	gamma	91	22	464	4.99315e-05	-0.0355084	-2.02192	2.02224	0
